name,brand,category,price,size,ingredients,image_url
masque au concentré pur de bave d'escargot,INNOVATOUCH,Other,27,50ml,"aqua (water), alcohol denat, polyvinyl alcohol, glycerin, propylene glycol, snail secretion filtrate, panthenol, hamamelis virginiana (witch-hazel) leaf extract, hypericum perforatum (perforate st john's-wort) flower extract, calendula officinalis (marigold) flower extract, chamomilla recutita (chamomile) flower extract, aesculus hippocastanum (horse-chestnut) seed extract, malva sylvestris (common mallow) flower extract, tilia platyphyllos (large-leaved lime) flower extract, mentha piperita (peppermint) leaf extract, achillea millefolium (yarrow) flower extract, parfum (fragance), sodium gluconate, phenoxyethanol, sodium benzoate, potassium sorbate",https://images.openbeautyfacts.org/images/products/370/106/380/2873/front_fr.4.200.jpg
Dissolvant,Casino,Other,36,200 ml,"acetone, aqua, ci 26100",https://images.openbeautyfacts.org/images/products/370/031/181/1858/front_fr.5.200.jpg
Crème contour des yeux,Logona,Other,18,15 ml,"aqua (water), alcohol denat, glycine soja (soybean) oil, glycerin, butyrospermum parkii (shea) butter, polyglyceryl-3 dicitrate/stearate, vitis vinifera (grape) seed oil, rosa damascena flower water, cetearyl alcohol, aloe barbadensis leaf juice, isoamyl laurate, prunus armeniaca (apricot) kernel oil, caprylic/capric triglyceride, rhus verniciflua peel wax, sodium stearoyl glutamate, euphrasia officinalis extract, alaria esculenta extract, sodium lactate, polygonum fagopyrum (buckwheat) seed extract, lactic acid, tocopherol, sodium hyaluronate, helianthus annuus (sunflower) seed oil, xanthan gum, hydrogenated vegetable oil, citric acid, pca ethyl cocoyl arginate, parfum (fragrance), citronellol, geraniol, linalool, limonene, citral, ingrédients issus de l’agriculture biologique,  huiles essentielles naturelles",https://images.openbeautyfacts.org/images/products/200/000/000/1058/front_fr.12.200.jpg
Lait Démaquillant végétal hydratant à l'Extrait d'Aloe,"L'Oréal, L'Oreal Consumer products, Garnier",Other,10,varies,"aqua / water, isopropyl palmitate, glycerin, propanediol, aloe barbadensis leaf juice powder, vitis vinifera fruit water / grape fruit water, carbomer, sodium hydroxide, sodium phytate, alcohol, caprylyl glycol, acrylates/c10-30 alkyl, acrylate crosspolymer, salicylic acid, parfum / fragrance",https://images.openbeautyfacts.org/images/products/360/054/206/7720/front_fr.9.200.jpg
Oleo Serum Visage Peaux matures,Lulu & Guite,Other,18,30 ml,"rosa rubiginosa seed oil, cannabis sativa seed oil, oenothera biennis oil, cinnamomum camphora linalooliferum wood oil, cistus ladaniferus oil, tocopherol, helianthus annuus seed oil, limonene, soit 67 % du total des ingrédients",https://images.openbeautyfacts.org/images/products/200/000/000/1059/front_fr.4.200.jpg
Soin des lèvres Cire d'abeille,"Laboratoires Gilbert, Laino",Other,19,4 g,"paraffinum liquidum (mineral oil), ozoicerite??, paraffin, cera alba (bees wax), isopropyl myristate, butyrospermum parkii (shea) butter, cetyl palmitate, ethylhexyl methoxycinnamate (octinoxate), candelilla cera (euphorbia cerifera (candelilla) wax), propylene glycol, dicaprylate/dicaprate, prunus armeniaca (apricot) kernel oil, arnica montana flower extract, calendula officinalis flower extract, ricinus communis (castor) seed oil, parfum (fragrance), tocopherol, trilinolein, triolein, tripalmitin, trilinolenin, tristearin, triarachidin, polyhydoxystearic acid, bht, ci 77891 (titanium dioxide)",https://images.openbeautyfacts.org/images/products/351/864/602/3132/front_fr.13.200.jpg
Masque visage,Ray,Other,16,10,"allantoin, betaine, egf, peg-60, perfume, b collagen, goldleaf, butylene glycol, glycerin, snail secretion filtrate, water, xanthin gum, chlorphenesin. methylisothiazolinone, phenoxyethahol",https://images.openbeautyfacts.org/images/products/885/712/333/1137/front_fr.4.200.jpg
Crème Légère Hydratante Eté et Temps Chauds,Dermaclay,Other,40,50 ml,"rubus idaeus fruit extract, aloe barbadensis leaf juice, melissa officinalis flower/leaf/stem/water, simmondsia chinensis seed oil, dicaprylyl ether, glycerin, c12-16 alcohols, aqua, hydrogenated lecithin, palmitic acid, argania spinosa kernel oil , glyceryl stearate se, squalane, helianthus annuus seed oil, empetrum nigrum fruit juice, opuntia tuna flower/stem extract, sodium hyaluronate, sesamum indicum oil unsaponifiables, tocopherol, leuconostoc/radish root ferment filtrate, glyceryl undecylenate, parfum, xanthan gum, mica, titanium dioxide, citric acid, potassium sorbate, sodium benzoate, biosaccharide gum-1, glyceryl caprylate, sodium anisate, sodium levulinate, limonène, linalcool, geraniol, citronellol, ingrédients issus de l’agriculture biologique,  parfum composition naturelle, 99.92 % du total des ingrédients sont d'origine naturelle, 99.60 % du total des ingrédients végétaux sont certifiés biologiques, 85.31 % du total des ingrédients sont issus de l'agriculture biologique",https://images.openbeautyfacts.org/images/products/200/000/000/1060/front_fr.4.200.jpg
BB Eye,Erborian,Other,28,varies,"aqua/water, cyclomethicone, glycerin, titanium dioxide, peg-10 dimethicone, dipropylene glycol, ethylhexyl methoxycinnamate, hexyl laurate, talc, dimethicone, zinc oxide (nano), titanium dioxide (nano), isoeicosane, betaine, distearomonium hectorite, saccharomyces cerevisiae extract, portulaca oleracea extract, tocopheryl acetate, ethylhexylglycerin, aluminium hydroxide, hydrogenated starch hydrolysate, glycosyl trehalose, palmitic acid, magnesium sulfate, silica, stearic acid, phenoxyethanol, vinyl dimethicone/methicone silsesquioxane crosspolymer, acrylates/dimethicone copolymer, methicone, dimethicone/vinyl cimethicone crosspolymer, ci 77492/iron oxides, ci 77499/iron oxides, ci 77491/iron oxides",https://images.openbeautyfacts.org/images/products/880/925/578/0338/front_en.6.200.jpg
Eau Démaquillante bio Peaux Sèches,Dermaclay,Other,40,200 ml,"aqua, aloe barbadensis leaf juice, melissa officinalis distillate, glycerine, rosa damascena distillate, tilla cordata water, thymus vulgaris extract, salvia officinalis water, olea europea leaf extract, malva sylvestris extract, levulinic acid, sodium chloride, capryloyl glycine, sodium cocoamphoacetate, undecylenoyl glycine, lauryl polyglucose, sodium hydroxide, dehydroacetic acid, alcohol, sodium lauroyl glucose carboxylate, benzyl alcohol, sodium cocoyl glutamate, citric acid,  ingrédients issus de l'agriculture biologique, 21% du total des ingrédients sont d'origine naturelle, 62% du total des ingrédients sont issus de l'agriculture biologique",https://images.openbeautyfacts.org/images/products/200/000/000/1061/front_fr.4.200.jpg
Crème de jour au lait d'ânesse bio,"Cosmonaturel, Laboratoire Gravier",Other,26,50ml,"aqua, donkey milk, glyceryl stearate, glycerin, simmondsia chinensis (jojoba) seed oil, butyrospermum parkii (shea) butter, sesamum indicum (sesame) seed oil, cetyl palmitate, silica, prunus amygdalus dulcis (sweet almond) oil, prunus armeniaca (apricot) kernel oil, sodium stearoyl glutamate, aloe barbadensis leaf juice, dehydroxanthan gum, parfum, citric acid, citral, citronellol, geraniol, limonene, linalool, ingrédient issu de l’agriculture biologique, substance naturellement contenue dans les huiles essentielles",https://images.openbeautyfacts.org/images/products/200/000/000/0998/front_fr.4.200.jpg
Laino Eau à la Fleur d’Oranger,Laino,Other,15,250 ml,"aqua (water)/eau, aroma (flavor), sodium benzoate, citric acid, linalool",
Eau micellaire,Inell,Other,23,25,"aqua, propylene glycol, polysorbate 20, glycerin, sodium benzoate, tetrasodium edta, isopropyl myristate, ppg-2 methyl ether, citric acid, parfum, tocopheryl acetate, sodium citrate, potassium sorbate, iodopropynyl butylcarbamate, gossypium herbaceum seed extract, c.s. 90019 94859 ivry-sur-seine cedex gratuits a utili vo 564700 76657 6 0 2",https://images.openbeautyfacts.org/images/products/356/470/076/6576/front_fr.3.200.jpg
Juicy Mask Radiance / Éclat,"L'Oréal, L'Oreal Consumer products, Garnier, Garnier SkinActive",Other,10,8 ml,"aqua / water, hydroxyethyl urea, glycerin, butylene glycol, hydroxyethylpiperazine ethane sulfonic acid, hydroxyethylcellulose, adenosine, benzyl salicylate, caprylyl glycol, carrageenan, ci 19140 / yellow 5, citrus limon fruit extract / lemon fruit extract, disodium edta, glycine, glycolic acid, limonene, linalool, phenoxyethanol, ppg-6-decyltetradeceth-30, rhamnose, sodium hyaluronate, sodium hydroxide, tocopherol, parfum / fragrance, (f.i.l. b190595/1)",https://images.openbeautyfacts.org/images/products/360/054/203/2551/front_fr.5.200.jpg
Pur bleuet Démaquillant Express Yeux,YVES ROCHER,Other,41,200 ML,"aqua (eau), cyclopentasiloxane, cyclohexasiloxane, isohexadecane, centaurea cyanus flower water (eau de fleurs de bleuet), methylpropanediol, propylene glycol, hexyl laurate, sodium chloride, magnesium chlorid, caprylyl/capryl glucoside, methylparaben, tetrasodium edta, ethylparaben, potassium sorbate, ci 61565, 1275v0",https://images.openbeautyfacts.org/images/products/200/000/000/2885/front_fr.3.200.jpg
1 Masque Anti-Rides Bio-Cellulose,Barbara Gould,Other,22,8 ml,"aqua, glycerin, polyacrylate-13, phenoxyethanol, ethylhexylglycerin, triethanolamine, polyisobutene, acrylates/c10-30 alkyl acrylate crosspolymer, disodium edta, sodium hyaluronate, polysorbate 20, parfum, sorbitan isostearate, biosaccharide gum-1, citric acid, sodium citrate, soluble collagen, sodium benzoate, hexyl cinnamal, hydroxyisohexyl 3-cyclohexene carboxaldehyde, linalool, aloe barbadensis leaf juice powder",https://images.openbeautyfacts.org/images/products/333/130/009/6460/front_fr.5.200.jpg
PREMIER CRU LA CRÈME,Caudalie,Other,16,50 ml,"aqua/water/eau, butylene glycol, caprylic/capric triglyceride, hydrogenated ethylhexyl olivate, cetearyl alcohol, cetearyl glucoside, hydrogenated olive oil unsaponifiables, niacinamide, sesamum indicum (sesame) seed oil, vitis vinifera (grape) seed oil, prunus armeniaca (apricot) kernel oil, coco-caprylate/caprate, glycerin, hydrolyzed hyaluronic acid, palmitoyl grape seed extract, palmitoyl grapevine shoot extract, hydrogenated apricot kernel oil, helianthus annuus (sunflower) seed oil, palmitoyl tripeptide-1, palmitoyl tetrapeptide-7, tocopherol, sodium carboxymethyl beta-glucan, adenosine, pentaerythrityl distearate, potassium cetyl phosphate, carbomer, caprylyl glycol, sorbitan isostearate, parfum (fragrance), ethylhexyl palmitate, xanthan gum, potassium sorbate, lecithin, tribehenin, sodium hydroxide, sodium phytate, lactic acid, citronellol, coumarin, geraniol, linalool (188/021)",https://images.openbeautyfacts.org/images/products/200/000/000/2890/front_fr.3.200.jpg
Crème riche apaisante pro-tolérance,"Mixa, Mixa Expert, Mixa Expert Peau Sensible",Other,17,50 ml,"aqua/water, squalane, propanediol, dimethicone, hydrogenated polyisobutene, niacinamide, glycerin, pentaerythrityl tetraisostearate, pentylene glycol, butyrospermum parkii butter/shea butter, stearyl dimethicone, ammonium polyacryloyldimethyl taurate, propylene glycol, synthetic wax, acrylates/c10-30 alkyl acrylate crosspolymer, acrylonitrile/methyl methacrylate/vinylidene chloride copolymer, bht, citric acid, glyceryl isostearate, isobutane, poloxamer 338, sodium hyaluronate, t-butyl alcohol, tocopherol. (f.i.l. b187579/1)",https://images.openbeautyfacts.org/images/products/360/055/088/0687/front_fr.7.200.jpg
Lait Démaquillant Douceur,CAUDALIE,Other,16,200 ml,"aqua/water/eau, cetearyl isononanoate, butylene glycol, glycerin, cetyl alcohol, prunus amygdalus dulcis (sweet almond) oil, simmondsia chinensis (jojoba) seed oil, sodium cocoyl glutamate, decyl glucoside, butyrospermum parkii (shea) butter extract, maltodextrin, carbomer, potassium cetyl phosphate, caprylyl glycol, hydrolyzed vegetable protein, acrylates/c10-30 alkyl acrylate crosspolymer, potassium sorbate, trehalose, sodium hydroxide, tocopherol, propylene glycol, sodium glutamate, parfum (fragrance), sodium chloride, coconut acid, centaurea cyanus flower extract, avena sativa (oat) kernel extract, palmitoyl grape seed extract, sodium benzoate, hexyl cinnamal, limonene, linalool (049/022) *origine végétale, plant origin",https://images.openbeautyfacts.org/images/products/200/000/000/2884/front_fr.3.200.jpg
Crème Cachemire Redensifiante 50mL,CAUDALIE,Other,16,50 ml,"aqua/water/eau, coco-caprylate/caprate, caprylic/capric triglyceride, octyldodecyl myristate, glycerin, butyrospermum parkii (shea) butter extract, butylene glycol, cetearyl alcohol, c12-16 alcohols, methyl methacrylate crosspolymer, vitis vinifera (grape) seed oil, polymethyl methacrylate, cetearyl glucoside, polyacrylate crosspolymer-6, ci 77891 (titanium dioxide), hydrogenated lecithin, palmitic acid, parfum (fragrance), potassium cetyl phosphate, palmitoyl grapevine shoot extract, caprylyl glycol, ci 77019 (mica), tocopherol, helianthus annuus (sunflower) seed oil, sorbitan laurate, xanthan gum, hydrolyzed hyaluronic (161/048)",https://images.openbeautyfacts.org/images/products/200/000/000/2883/front_fr.3.200.jpg
Nagellackentferner Acetonfrei,today,Cleanser,20,200 ml,"alcohol denat, ethyl acetate, aqua, caprylic/ capric triglyceride, parfum, sodium sulfate, sodium chloride, cl 16035",https://images.openbeautyfacts.org/images/products/000/002/458/4791/front_de.4.200.jpg
Sensitive végétal,Yves rocher,Other,41,50 ml,"aqua/water/eau, methylpropanediol, glycerin peg-40 glyceryl cocoate, phenoxvethanol, sodium cochet sulfate, tetrasodium edta, xanthan gum, sorbic acid, caprylyl glycol, sigesbeckia orientalis extract, acacia senegal gum",https://images.openbeautyfacts.org/images/products/366/000/588/6800/front_fr.6.200.jpg
Dissolvant Doux sans acétone,"Henkel, Diadermine",Other,19,125 ml,"ethyl acetate, alcohol denat, aqua, parfum, benzophenone-4, ci 16035, ci 47005",https://images.openbeautyfacts.org/images/products/317/804/404/0690/front_fr.5.200.jpg
Beauty Eau micellaire,Auchan,Other,24,500 ml,"aqua, poloxamer 184, glycerin, peg-40 hydrogenated castor oil, sodium benzoate, parfum, potassium sorbate, citric acid, disodium edta, paeonia officinalis flower extract, sodium hydroxide",https://images.openbeautyfacts.org/images/products/359/671/033/2571/front_fr.6.200.jpg
Solution Micellaire Tout en 1 Peaux Sensibles,"L'Oréal, L'Oreal Consumer products, Garnier, Garnier SkinActive",Other,10,125 ml,"aqua / water, hexylene glycol, disodium cocoamphodiacetate, disodium edta, poloxamer 184, polyaminopropyl biguanide. (b162919/4)",https://images.openbeautyfacts.org/images/products/360/054/172/9452/front_fr.5.200.jpg
Eau nettoyante micellaire sans rinçage,"Bébé Klorane, Klorane, Klorane bébé, Laboratoires Klorane, PHYSIOcalenduline, Pierre Fabre",Other,31,500ml,"water (aqua), peg-8, glycerin, coco-glucoside, calendula officinalis flower extract, caprylyl glycol, citric acid, parfum (fragrance), isoleucine, panthenol, polysorbate 80, ppg-1-peg-9 lauryl glycol ether, propylene glycol, sodium benzoate, sodium chloride",https://images.openbeautyfacts.org/images/products/328/277/932/6872/front_fr.11.200.jpg
Himalayan Masque de Charbon,IDC Institute Beauty & Skincare,Other,25,60 ml,"aqua (water) paraffinum liquidum (mineral oil), glycerin, cetearyl alcohol, montmorillonite, palmitic acid, stearic acid, dimethicone, steareth-21, steareth-2, caprylic/capric tryglyceride, mannan, phytosteryl oleate, glyceryl stearate, carbon, mentha arvensis leaf extract, pelargonium graveolens extract, chrysanthellum indicum extract, sophora angustifolia root extract, portulaca olearecea extract, aloe barbadensis extract, butylene glycol, phenoxyethanol, xantham gum, hydroxyethylcellulose, allantoin, triethanolamine, fragrance, charcoal powder",
Anti rides creme de nuit Q10,Cien,Other,16,50 ml,"aqua, glycerin, glyceryl stearate se, cetearyl alcohol, dicaprylyl ether, caprylic/capric triglyceride, oleyl etrucate, propylheptyl caprylate, bytylene glycol, talc, phenoxyethanol, butyrospermum parkii butter, theobroma cacao seed butter, dimethicone, panthenol, sodium cetearyl sulfate, tocopheryl acetate, parfum, sodium anistate, sodium levulinate, disodium edta, benzoic acid, altanoin, dehydroacetic acid, ubiquinone, caffeine, sodium hyaluronate, panicum millaceum extract, limonene, linalool, chlorella vulgaris / lupinus albus protein ferment, alcohol denat, benzyl benzoate, gearniol, citronellol, tannic acid, tocopherol, coleus forskohlii root extract, potassium sorbate, benzyl alcohol, eugenol",https://images.openbeautyfacts.org/images/products/000/002/028/3148/front_fr.4.200.jpg
